cpu_usage,memory_usage,disk_usage,interrupts,cycles,llc_miss,workload_type,throughput
40.70253210464331,49.4555410814016,72.465882384346,4551,2521724,40236,2.0,158044833.78114015
45.40783004194465,84.69944482276988,71.56497291068007,1987,2665765,40532,1.0,175325743.4878534
65.55509604801728,10.90602245068132,11.51921935188518,1538,2451938,39956,0.0,150465510.9543882
71.19216593383794,3.42706853344932,9.5313335731872,2418,2562624,40582,0.0,161821540.7129806
65.06884740034342,98.98009904052526,87.75373519052198,3691,2430223,40401,1.0,146184100.1357099
51.18208637719839,78.19422625179509,69.93052862111728,3075,2558712,41586,1.0,157432960.58256546
8.64189537438269,9.99307845930797,32.2269209758165,2608,2408002,36184,2.0,160249658.18714765
32.15179608250846,95.99900418384358,92.32899819835036,1108,2794740,39468,1.0,197896312.64320725
16.44923506021211,16.67706859630884,91.17583875585173,4537,2663750,46021,2.0,154181005.67883834
52.402290268365306,10.083372481430231,44.162376241926935,2621,2808566,39279,0.0,200820870.5963792
76.93669799136245,2.23056024932358,18.44773819527105,4694,3004213,40707,0.0,221713605.7471021
10.39893233047199,2.68639283957694,63.02333155093417,4932,2552239,40155,2.0,162219497.27204037
43.976679498292846,19.8980008782737,15.01243120335791,1118,2509074,42969,0.0,146511492.87461865
81.96861482585113,27.10238272456072,74.48447472089732,3259,2437079,38052,0.0,156085200.56987584
62.89837963030962,12.9016937494678,15.588287869961839,4929,3435404,37822,0.0,312040628.28258574
66.58848224686939,77.37943882916721,7.108079166820561,3854,2468219,40264,1.0,151304019.2680731
69.46667988415496,48.09541743649235,72.27170282293665,3375,2420962,42823,2.0,136867034.19440797
31.23725365033036,50.262623373065615,97.59724384944576,2315,2395065,38168,2.0,150291772.00992215
3.26338138102417,28.99103872588089,61.47284056104463,4832,2795722,41331,2.0,189108937.627807
14.76446782070822,81.69720898012126,31.20079570032019,2401,2541414,37973,1.0,170088882.08005455
63.990257657293306,62.71079440569903,71.53267457113712,3113,2554129,44144,2.0,147779425.25582686
41.09171756483028,7.12750913802957,41.465304762045754,2227,2559652,39429,2.0,166167500.08719045
79.92298571668431,91.33349412792602,16.261258530886348,2498,2501405,45572,1.0,137299810.71464276
4.15639974418213,38.63180640616651,28.13051924200931,2725,2480289,38541,1.0,159617901.0238806
61.715882386216116,94.71542618602045,33.66569999911603,1941,2542086,51678,1.0,125047432.78127931
86.80547158755144,22.99656469811952,57.8182338061405,4483,2693091,51133,0.0,141840673.03188077
15.13452772800363,32.05094480249714,39.91386896414695,4904,3083398,39308,2.0,241867895.24173534
68.78341360146166,11.81864722591165,25.82336027445316,3687,2454083,37673,0.0,159863121.35293543
33.29602425433429,89.2940651872292,53.260378432101575,1769,2830121,44845,1.0,178605973.34067106
79.23664637385696,84.44136027633436,72.00557010642902,3095,2526379,39605,1.0,161156188.649914
76.36834109428847,47.98576472456339,83.0764641293221,4542,2375490,39941,2.0,141282209.75836152
70.1589102749675,79.11339611208996,59.54628320756091,3312,3248141,46207,1.0,228329472.9294841
33.13372565569192,82.28617215736487,45.04135258034643,2950,2738683,44679,1.0,167872704.7230495
28.07937781352813,38.55842022393533,52.835990972306426,4054,2689021,47802,2.0,151266347.39738366
15.418359806294779,76.49498932408947,91.53351096737016,3272,2579347,44167,2.0,150633526.07735112
23.23598091356474,61.47392681961554,1.2736527654407999,1910,2489730,40875,1.0,151651510.03665686
35.48116589586899,67.92739991268675,99.04727369343934,2142,2533273,36890,2.0,173962377.13079527
45.63961370004514,39.48002374584763,74.11873265905008,2471,2515962,43177,2.0,146607332.2671189
53.492654788106364,17.6982691315608,21.23979443582355,3246,2703245,42449,0.0,172148543.66069523
21.51005858482199,84.11816814886592,16.56958476905053,1783,2506903,41083,1.0,152972340.17126372
95.66111262161168,19.7588073714272,56.08739323275748,1769,2433211,37716,0.0,156976237.4155272
42.11587681068633,32.19437340765758,86.94556225191104,1600,2537941,43814,2.0,147011104.1980643
6.00938613707214,41.04343642470247,9.72943520712733,4670,2595213,46321,1.0,145401233.03088444
48.62450691293682,66.24054490000927,93.70567166207164,2117,2444801,47693,2.0,125323463.18066962
6.593281820383071,91.19640584691537,63.199989564568796,3896,2565046,45241,1.0,145431378.21822172
56.47952760175706,31.11701203500756,18.95731771978618,1026,2660227,42332,0.0,167173950.94400987
66.96370262717201,80.98822968041209,4.98186925489539,1944,2822009,45074,1.0,176681341.70262942
42.89267589136973,59.79146490334345,85.88086207236168,1123,2651251,55550,2.0,126537027.27046739
85.73505585039052,74.30486670429232,45.40189935573656,3140,2380412,39837,0.0,142238654.75818363
15.48106046440367,31.06002311910953,1.07351738852088,1238,2573205,39568,1.0,167341891.72709408
13.506892965624909,18.21013507913245,68.16600800413877,4368,2568365,38574,2.0,171008937.9647947
84.2401121968082,34.56440564779466,24.26056407916222,3888,2737611,39726,0.0,188655137.36928824
14.14043511844581,45.45506377425803,35.79395021541491,4251,2547894,38859,1.0,167059467.17797527
46.32000423133661,26.17974974659193,76.46466997272626,2301,2450892,43294,2.0,138746052.46743783
36.1927319155168,79.88870533460202,76.08690090884991,1369,2481531,47864,1.0,128656111.14475062
70.91704361810069,79.36892232621632,8.482499350296061,4428,2458773,49609,1.0,121864271.91451421
46.972021747885165,91.41736227966284,58.1447092124409,1448,2510174,40975,1.0,153776046.6167718
51.13264434855079,25.09265998094241,50.804107379990796,2441,2640268,39922,0.0,174615878.7548065
13.052303748279078,9.31847888316246,73.37501122283044,4401,2652846,45396,2.0,155026696.17501482
84.74678569177843,65.97201778212332,79.99556566070518,2675,2527438,44772,0.0,142677183.14351207
69.39196993213798,22.38055795831524,81.55219031719334,2397,2393416,42059,2.0,136200103.4004565
44.85320818451668,28.68680827340448,20.96776556301441,1398,2574979,39411,0.0,168240259.07164904
78.45815232359452,14.055324046432261,95.116690770089,1508,2421898,39224,2.0,149540840.35933253
73.23605052187621,84.83878494267037,76.15257033045373,3180,2364549,35985,1.0,155372849.05504033
43.816975554199736,85.65734496968058,87.89724131151708,2785,2693444,41015,2.0,176877741.8251645
92.32993734177583,46.583184845808276,63.27396067333956,3589,2620298,44727,0.0,153508207.76377785
15.639800991474889,71.7956842783759,79.01068791326263,1046,2519609,48494,2.0,130911649.1266979
7.98272469494461,87.25939700228597,33.45237853772744,2684,2565523,39169,1.0,168038710.800913
27.664693805255602,24.8218125219448,91.65849280734194,2165,2613305,43250,2.0,157904347.34952822
97.27158589482659,63.05905887999812,30.059840329008868,4894,2644254,39711,0.0,176074115.89584562
43.33589741010409,2.89023054157351,59.65683809166358,3303,2600831,41813,2.0,161775569.56925416
34.5825299242835,75.07508515416012,71.4372664005399,2367,2493119,38468,1.0,161579555.68263024
44.130443541679156,6.540469372837681,71.92456802799583,2929,2511267,39545,2.0,159475583.3892913
3.1180556323132698,43.95707530191581,4.87191437750037,2495,3124421,40328,1.0,242065229.74109638
84.25708452559626,11.02803851118736,96.10951719273132,4071,2535821,38228,2.0,168211471.79744658
53.00655525553748,82.88766743269727,40.58265370800912,1558,2405816,40231,1.0,143867928.35654426
63.07248760223547,45.1411178698653,62.617888490689936,1370,2803340,39175,0.0,200605364.52838275
81.8257462586323,25.34271537400884,70.5434441133647,2522,2554131,40357,0.0,161646930.27230352
54.24250501410947,38.7310085083913,99.51828050753299,4766,2546410,40836,2.0,158786460.1807526
23.50114959586859,13.179290721572379,21.16080278332807,4482,2386557,45086,0.0,126328667.74880607
10.95885387047839,37.771601146207686,22.19481503745816,3505,2450652,38915,1.0,154328542.33456692
50.27966684468178,96.91953699542889,29.164801494269422,4237,2477351,42385,1.0,144798111.99849477
77.76938637258489,14.2175063565298,65.70309974902307,4349,2648198,38571,0.0,181819311.06329057
86.30704785775309,33.6387519617548,60.957907270156106,1264,2473949,39003,0.0,156921868.94454473
54.369008791228836,70.19224818837966,28.15751247474107,4229,2579701,36329,1.0,183183056.2145343
37.29042817789155,18.51627129924083,9.90420469368235,4937,2382721,37209,0.0,152580272.61384127
57.97338990075254,90.42129302842447,34.31075058065042,2231,2321739,40856,1.0,131938319.5611186
6.770317456305131,50.76376552932309,42.30577957830221,1839,2783474,46811,1.0,165510830.96944073
55.895046991802644,3.9653689164898602,66.34203816875795,3745,2626809,42904,2.0,160827091.2343878
18.30783829081959,82.51847557803428,57.62738810508999,3856,2509348,38308,1.0,164373691.78604016
8.95694013155068,66.70791132664135,38.42594174767459,2702,2959978,41298,1.0,212152398.6699561
92.43624997131178,48.31792983442213,84.11748303961039,4325,2559665,39786,0.0,164678150.90887052
56.93687290372357,26.11399724673154,6.279527882116839,2659,2639956,39236,0.0,177626865.16868111
68.08980091514738,76.32736009231519,58.613709923671934,2377,2664070,40743,1.0,174196032.80872306
19.86193632577771,77.20167621893526,39.093171651140565,3659,2520239,40827,1.0,155573630.6112481
32.56372719937025,42.94592820761023,57.957144369011296,4453,2527793,38509,2.0,165928418.0498863
65.90270511157816,59.83816039685077,88.53383617699777,2351,2523223,41502,2.0,153405963.75055644
42.16192224687071,68.49297781600922,42.79643955755489,3946,2549936,39921,1.0,162876020.23829874
67.22220515847509,20.83793893950225,18.36828182821142,4595,2482829,45024,0.0,136914530.98578727
71.81492807388712,74.51271096983943,6.880232641624589,1876,2597809,39492,1.0,170885536.31900424
78.65773145332722,89.18598555050752,57.23652501229881,1994,2630960,38251,1.0,180961295.68949935
79.16040146275104,42.550316014794,39.67518515280638,1702,2576398,37953,0.0,174895967.49213773
90.3333012722299,33.91358385386161,91.99811481342648,1202,2534833,39086,2.0,164390787.94772065
84.18165684559148,2.76872534150778,86.38294780231305,4691,2535826,37285,2.0,172466501.33038846
62.7258342768515,36.18250971207998,45.87819651142794,3772,2537167,43051,0.0,149525362.6103801
75.47005421611605,17.84486224973972,51.7045486528644,2434,2667391,38715,0.0,183778244.78102085
73.32571243995424,87.6175732407951,45.19045791105259,3310,2697390,39509,1.0,184158364.21868032
91.04801506071296,94.63715593887628,19.22998323399265,2796,2535003,46772,1.0,137395027.1502524
3.6617047328965797,86.54201582891442,51.610803760281286,2238,2440348,40273,1.0,147873224.26827222
54.028263735604256,78.42905591097296,10.776452943916299,4185,2457293,38169,1.0,158198770.9316671
87.7620337878204,42.65331751268898,0.90738787011343,2220,2409197,41335,0.0,140419261.7556207
36.1479690906688,88.65321214675018,64.85634570740704,1114,2710953,42227,1.0,174041872.92573372
20.61294220465939,59.613040559410415,58.30970357875661,4446,2639585,41479,1.0,167974371.90040803
16.61272944774426,94.57978071185136,2.0339096452922902,1031,2413157,41166,1.0,141459619.74706167
65.96312349247029,65.45238268455542,75.49351685081311,3524,2458979,38335,2.0,157729952.32250607
3.06583406137605,38.66123446633412,85.08575391541521,2022,2522731,42166,2.0,150931359.34663162
45.80383057280333,84.02052449855844,85.90354760630959,3259,2480218,37771,2.0,162862548.71094587
85.76194436523681,53.89725121671909,17.94131525696872,2496,2739426,39634,0.0,189343866.61166313
50.6100705059933,72.23294651320894,94.82368643096643,4470,2465159,38888,2.0,156269514.89211917
3.42129482088503,60.66740801029539,94.05413440704137,2518,2402682,38576,2.0,149649543.57565197
52.58516893556183,33.47360403114648,74.78050619923647,3818,2914452,38207,2.0,222316079.77809522
34.11637011980051,71.28976040666153,5.4623043137256095,2025,2535352,40239,1.0,159745763.15873292
90.38693451335392,93.1530724428054,28.59903185079832,4404,2514987,37422,1.0,169022489.71193355
52.04939712743856,45.64724251095263,1.63173644751716,2229,2681625,42636,0.0,168662928.9909076
57.59090881876476,35.44744841248064,16.397731852739312,4466,2603086,46920,0.0,144417236.21593314
36.871654797616074,6.32599310924015,37.35913452187587,4402,2556855,41711,2.0,156733415.42682424
68.9740760677764,14.102407374400261,79.1784215367967,4762,2370653,42484,2.0,132284993.08626106
32.70070712149198,40.348829502457114,67.74797382076186,3842,3201022,39848,2.0,257140680.69230223
94.8274448290888,60.83413820581978,17.22679345686511,1617,2599607,42171,0.0,160251275.8599215
20.9852254019986,63.64329472438991,81.13588384610885,3453,2334530,38625,2.0,141101108.6280621
11.93917327295158,47.14220291822403,23.305659806589478,1821,2443540,38970,1.0,153217545.07176757
93.2754435502052,53.73926358952876,98.58196062691692,1036,2886480,38757,2.0,214974502.4172414
33.70276232349427,72.08544144378882,70.04846596948018,4652,2587017,46709,1.0,143284098.5280292
69.8298826063946,20.91488351203067,57.093570359501115,4465,2713087,41723,0.0,176421663.57626677
54.31174247880873,47.30746099097523,31.46542749613086,2930,2479791,41449,0.0,148359753.03463632
36.83674254827009,49.06377572878236,40.1208443190764,1568,2303363,39223,1.0,135264541.45867822
90.8064290915963,13.017096341584338,21.709664465873722,1042,2492239,39304,0.0,158031122.3530167
13.652763356512809,62.953974934683224,82.67219133672785,4552,2597755,40011,2.0,168661893.97556517
24.56978594784409,43.63573629742428,7.34759254050535,3390,2716058,38462,1.0,191798945.95112583
7.076324616324239,32.96803054969753,28.951172884099158,3440,2657712,48448,1.0,145794110.6918388
91.81086852207252,55.424539572324235,80.49305027147604,1509,2446861,38977,0.0,153606710.44891587
24.65994036237826,8.62868382334214,50.4997005337198,3732,2610957,38581,2.0,176695691.0311372
51.726685591744385,41.27187024151242,61.97843765666667,2613,2510154,39727,2.0,158604301.94974187
73.05649007628706,23.29212344996083,51.96878328034197,4176,2460274,42522,0.0,142348623.181733
92.52191933883817,54.52015558188239,42.00484565305682,4353,2358886,45082,0.0,123427158.53051269
84.66229073192953,95.61877684818084,49.15505675138988,3918,2597640,40693,1.0,165820499.0891352
12.67798286221662,64.29431267359531,4.62359225021814,1041,2720241,43609,1.0,169683118.1157861
51.601865294584215,94.94195009380498,0.53855339718751,1673,2607475,43556,1.0,156096195.13887647
77.38969965811145,17.11187097015144,99.43194950671534,4348,2359030,39785,2.0,139877404.56855908
62.43054268754631,88.54205825655289,67.87430248147473,3707,2431401,45558,1.0,129762299.10600197
73.29170671263871,64.2311022781014,51.32206281255959,3233,3148376,39739,0.0,249434345.0294815
70.61216502240003,31.70313415244171,95.15901630445765,3428,2520711,42959,2.0,147908097.1478175
85.54636582216936,80.28939293600284,34.59118799973573,2502,2486378,43944,0.0,140680765.4911551
49.23104528424054,99.0550096731282,57.48422581459744,2140,2606878,44899,1.0,151357778.71962944
45.74285985751828,57.88223096492672,18.93259809602743,2309,2608896,36711,1.0,185403239.86354488
31.055502017159846,6.9257678428202105,47.80320405138061,1736,2448995,42556,2.0,140933746.3550161
64.1815129842224,62.151929189263676,95.3391633302769,2322,2667284,37785,2.0,188286461.2006805
43.2025206015119,4.96901678500262,97.07882062922147,2975,2616950,42774,2.0,160107245.11011112
22.24023516764077,74.11956534667425,43.700325175429775,2508,2551756,45021,1.0,144631587.11248904
37.334718237410044,86.10004104659096,55.00284222917967,1109,2752216,47604,1.0,159118832.6715587
76.08115848112827,76.57361306175511,4.6883115171711705,4654,2598091,36314,1.0,185880840.55998015
30.705337411560514,74.29096737572013,29.91087398032176,2359,2460951,39402,1.0,153704883.61624524
38.90973349135254,36.09063489782564,12.69932949227243,2833,2709095,39180,0.0,187319951.9866687
48.09250908969097,16.16439305711372,32.494449562196834,2172,2674494,37753,0.0,189466218.73351875
51.93521537704028,39.79747700173708,59.62910336885189,1446,2551535,36165,2.0,180017443.8281483
77.12216426044857,89.0161761182102,46.37434825115881,4337,2684876,41940,1.0,171877900.21945927
40.14393608904988,57.72971167128491,50.73565336487499,4783,2362099,37932,1.0,147092472.9951995
64.01906875662628,97.74069253721281,30.866721400787238,1391,2296461,41611,1.0,126738918.18015096
1.0088872620987,29.41101570532586,85.53288524535033,2419,2571987,46034,2.0,143700680.54101965
86.9712515165877,48.39924242995798,65.8432211036547,3783,2464074,39233,0.0,154759021.1638478
51.49511951187403,97.14787527817825,80.28298257117369,4347,2711062,40233,1.0,182682304.76626942
77.20336393455973,98.3623856321289,87.15612757627957,3272,2514768,44147,1.0,143250007.78491744
91.85237402540551,83.03211064078442,65.14068920047397,3665,2537299,39492,0.0,163017477.34320828
15.74240420357986,7.79573750773562,29.78120771134951,2352,2661073,39651,2.0,178590943.76309323
86.59999236983977,38.79433019577313,1.23262038959747,4223,2811938,40076,0.0,197300012.86672074
79.98467284677491,83.92171367934998,19.70151980423891,1511,2552048,46149,1.0,141128713.38843468
78.43265459457895,58.31114181378953,73.04374933146232,1853,2423484,37702,0.0,155781515.5190764
83.17931505270836,94.8176870430692,59.373705060813066,3630,2571024,40283,1.0,164093151.16579965
38.174941212670134,51.2249364894791,52.95767339955948,1277,2606328,46583,2.0,145824563.54116684
69.56840914290807,60.03052405425364,22.59946468778053,2402,2693265,39185,0.0,185113598.57189962
89.66869893464602,18.36341735242803,73.4132977333405,4076,2631790,46880,0.0,147745704.00922045
6.71326607963785,83.65177205882803,49.083284759325544,1187,2409093,39813,1.0,145774723.89679816
58.3822233188524,99.87399849883695,45.05354734316814,3436,2458315,40278,1.0,150040037.71475643
69.73657768035018,4.42520396645091,39.46293868798694,2583,2532685,39166,0.0,163777084.9476899
77.94314063095032,33.12488388934834,50.981129679778356,2004,2606398,39703,0.0,171103204.65035126
11.31859476250624,52.17590484735034,88.6967069519493,4940,2819429,40033,2.0,198565680.4596816
37.07481458881194,82.3003929489335,60.61758046007411,4505,2465401,48818,1.0,124507396.67082824
88.82948320300169,44.67928175920221,41.35616730024332,1535,2492894,40678,0.0,152773501.52621138
3.6395381866703,70.35019481949851,34.67099041633469,3190,2466588,38546,1.0,157838851.28382093
60.03705349705357,75.18203666785274,63.22510743614108,3639,2545852,37657,1.0,172115739.58976775
30.39775677484624,88.90955914570156,41.25631450990454,3533,2564043,36740,1.0,178941657.7482324
62.04882537199232,37.61846782775896,23.44200756569225,2292,2776997,38775,0.0,198883619.28588307
43.06113450942467,75.46198243585272,74.22087950409258,2236,2324561,43980,1.0,122864571.22778845
16.87235628897541,65.78734345070322,92.73067578677569,3688,2502390,38968,2.0,160694819.13209057
21.09189017921837,46.29705788615861,98.01724307578372,3497,2495417,40073,2.0,155394055.94124737
86.42199091385756,90.5791447066928,64.43635864394388,2977,2481130,39573,1.0,155560763.06432262
60.09056284699524,84.4529890189434,31.98190132280906,1133,2607977,43556,1.0,156156305.2707513
35.68940244193667,5.21084168383563,59.562380892113445,1820,2989095,49042,2.0,182184432.09581208
9.94496581745149,64.41411308285859,62.72107635960901,2628,2562401,46644,1.0,140766205.3996277
84.03736055828823,49.84484827143226,92.22801858929836,1314,3187768,41092,2.0,247295454.62807128
12.28835383944298,50.526534628415995,88.1207111034393,1541,2554637,38812,2.0,168148258.31188425
41.59768578394022,62.4792181869685,28.734883816736602,4097,2373137,40234,1.0,139975623.12047085
13.8147588473713,20.28830197198269,47.31734672429618,3912,2513917,48136,2.0,131290067.36658031
18.2212887021245,82.79808854331442,47.04901458598236,4101,2573092,38479,1.0,172062746.96047032
6.510744696292731,30.99845820731122,33.30576268492949,3585,2473845,39386,2.0,155382853.9041694
2.68187599613514,63.30791404061872,42.21410360211373,2513,2501999,40498,1.0,154575509.79916105
72.92602635858015,62.924019585475854,0.14549493996578,4022,2466072,37865,0.0,160610355.44760042
80.9987611459467,14.47061245239905,16.42524728671102,3638,2327565,38441,0.0,140931787.13051346
57.201483006526274,27.938348145389092,25.08255660634165,4486,2444340,37113,0.0,160989357.78403825
92.77031843272252,11.16286591072862,50.03768781228777,4254,2356816,46799,0.0,118690178.37426676
38.88174529585922,7.8892085730474095,41.107889702973225,2766,2477450,43093,2.0,142430522.41332862
21.67859624083165,35.58930858339511,98.21082562890622,4272,2739480,41072,2.0,182721821.92776775
82.9146019675839,81.84626046488557,46.08307978334174,1295,2608857,38590,0.0,176370428.77099326
21.94132979986736,93.7041822254852,48.57523037043287,1013,2421855,42400,1.0,138334472.66242135
10.92226946035715,83.97711969172353,13.82176699384442,3873,2597757,39796,1.0,169573359.90751398
28.30512745396795,90.49886812712724,39.534607443235046,2741,2429222,40093,1.0,147185781.1871602
17.83150896786961,13.9089310942807,56.80242546393632,2504,2442271,38258,2.0,155906938.08576226
48.95986863161499,96.1175284572098,70.28650202266792,1457,2453022,42374,1.0,142004930.6731013
72.36637971199218,22.55736068834853,92.09308132633072,1567,2561288,40049,2.0,163804245.2690503
23.8400410414462,58.15399497797199,42.934684328036035,4749,2441973,40319,1.0,147901290.52260965
34.91442577187403,20.39961765635451,49.570528405418216,4147,2656690,39100,2.0,180511553.85983345
83.8791811644187,82.13982033665404,98.1323542784026,3679,2447160,42610,2.0,140544286.91526532
4.32273422669482,91.94192238736066,24.03206968024075,4364,2519000,41305,1.0,153622103.85779876
98.82248320941324,40.5913512760749,59.752153566780954,3813,2505057,38438,0.0,163257988.7893684
37.1895648692867,8.53376045424922,68.24070963998132,1432,2438405,38068,2.0,156189422.71379665
52.70413331632533,84.72612930332424,58.45084013930703,1066,2609222,39850,1.0,170841642.28640297
67.10188374733002,67.10488204316492,81.26365320450462,4143,2446632,41895,2.0,142881206.42752403
56.74559825712612,59.265428670924244,7.249241872718599,4214,2665041,40476,1.0,175472960.06288978
23.69320469925191,18.10894295047524,8.625429983183789,2578,3409870,44380,0.0,261992190.55065364
58.76184316230749,52.06572744796032,1.9601751268872598,1175,2550380,40905,0.0,159013278.18704283
49.19706638740017,85.64928180782171,75.08110359431987,1789,2467425,56029,1.0,108661338.42325115
93.18496852731816,94.88204556768574,17.31781206673883,1307,3126770,39156,1.0,249685632.66549993
86.51919744762677,14.706116114998599,91.3581530527194,4187,2450939,42338,2.0,141884406.00829315
39.206572380592256,93.08733369282211,27.66848054952158,1301,2742112,40948,1.0,183627484.1350096
31.14828492291905,71.5760362579284,59.71414075308825,1531,2418784,40778,1.0,143472363.49287674
11.44800074467581,59.99442711935112,48.24391599701606,3911,2503153,41829,1.0,149794997.28081486
50.42934146715138,79.47923609027464,43.61100894765639,4300,2706928,36788,1.0,199180689.27326354
3.87221372999875,81.32038428949814,90.95592913827632,3877,2445156,39246,2.0,152341330.68806142
66.61895993872977,46.88811912924773,10.65708555909441,1023,2438957,48187,0.0,123446391.09563895
54.88400382762193,86.08055690528782,87.59249262527369,4546,2540444,37482,2.0,172185468.14374405
49.08129236970853,58.68293103578276,30.224136236748727,1151,2639480,43566,1.0,159914949.0483424
40.67324059803067,78.00618003929125,94.39341651459024,4310,2430615,40839,2.0,144662927.05698812
94.35189108265604,8.451906038209291,71.1003716997236,2020,2350704,51090,0.0,108158334.22407207
49.976660290393724,49.95016305840373,14.193865255447879,3729,2461936,38173,0.0,158780522.04273227
49.59123077824287,64.60552137109192,38.21445298719509,3469,2724018,39922,1.0,185869296.73208082
66.68560580311012,32.523911901432975,33.888192842298245,1233,2649846,44160,0.0,159005521.36677974
97.70952066021118,43.37487818009444,48.43738730834459,1034,2794978,41686,0.0,187398695.49240994
66.94024869355955,18.88444439725976,21.806231558147772,1162,2524952,41289,0.0,154408743.30086926
23.72967356123889,8.28729208185778,94.03328220198048,1068,2413565,46126,2.0,126290942.3990528
62.61555854240354,13.563924641301089,47.60756597046786,2513,2616723,39925,0.0,171502548.74283022
74.48460419751119,55.74733572569891,41.93558386154679,4711,2505338,38456,0.0,163218184.26463443
11.66030070779778,20.4958420568413,2.58586952916335,1092,2414286,42058,1.0,138589017.3012842
34.05165203447002,23.12042523892525,34.48105777353211,2943,2489167,39891,2.0,155322061.4608227
6.6846991029754195,58.91340389032492,20.85900920635612,2135,2670538,38345,1.0,185989652.08653045
42.02347351315411,64.35421145245289,46.22801243040706,4959,2300924,43568,1.0,121516967.81248812
30.3202402131155,50.807999848461364,55.868866363479995,3085,2431783,40805,2.0,144922645.7283195
84.13342200725593,64.58516103080295,74.55791230953724,4063,2473250,45499,0.0,134441758.3323932
40.02555715017223,54.80235025571134,8.51035131429862,4783,2401009,39546,1.0,145775659.18007445
1.05067208170227,75.81627392529025,78.38786585342704,3849,2663261,40217,2.0,176367186.85990086
14.57201951395642,91.69535695132328,45.38101003850963,3267,2607111,44292,1.0,153459490.79218686
2.48874624005132,30.435600497924398,15.381084039025161,4673,2479114,40359,1.0,152283411.9984072
20.32533009136363,97.25574908012966,26.108660185773903,3546,2590322,38425,1.0,174619858.51683486
24.199432359780758,25.845134044969548,41.876060056479034,4409,2772676,40513,2.0,189759637.6665821
57.83738869764512,57.84526536674076,86.69932927240906,1555,2593521,39459,2.0,170464309.21388113
8.25381436555748,61.08260291191891,93.26061847708293,1605,2573186,42369,2.0,156276669.03726128
73.01991387066286,0.27758319726222,34.06236835558854,3110,2764227,40669,0.0,187881455.34291765
75.03468483858019,30.50584885535524,88.57450212582428,1854,2631639,38446,2.0,180136394.583074
78.50859716703901,66.38595783978901,14.11552324210481,2637,2506601,39871,0.0,157584424.09378785
77.31159062245699,29.978089228667248,17.99876145052694,4032,2570670,39268,0.0,168288281.77477112
51.261937639727705,20.41092233449347,3.89824271092297,3487,2599683,38768,0.0,174328097.92392364
65.51695011712688,95.66610287557948,54.11117448986528,4359,2490733,46265,1.0,134091664.91202654
6.084023138913071,59.36653176660906,27.573138236206052,3326,2533144,39878,1.0,160911242.40370855
8.71050698313426,24.112713500444872,8.762618170556461,4162,2525297,46313,1.0,137696217.86693376
57.483567045618436,93.61673136018467,0.47457704730476,2424,2489531,42571,1.0,145586540.1286184
0.8863390592529999,39.99084471566154,66.8065044241861,3549,2515759,42238,2.0,149842401.29578003
28.9505910862082,55.204563191957725,80.06708426809489,1203,2794291,53759,2.0,145241953.76654622
57.25874453009985,60.89060315380668,99.19977842213072,2580,2451717,36993,2.0,162487936.85093158
61.52988270043108,35.64212053735716,26.46081090815622,2802,2461194,38448,0.0,157549831.08298093
87.72424843126862,26.310856792625298,48.51810253542916,2874,2470717,37995,0.0,160664363.57226834
47.51249787697614,99.69612026055455,25.11919335339168,4745,2522328,36605,1.0,173805177.9650374
67.44534502218387,2.5906548196193198,10.229714991840181,2435,2370699,41205,0.0,136396402.09840077
75.70362102269544,15.87482448231958,52.85696158454586,3844,2568499,40250,0.0,163905269.88415143
84.80039609241808,51.93271893467642,85.62336779381522,3460,2608735,43253,2.0,157341647.97973916
4.74169750088054,34.82047350295951,53.756282846974976,1545,2485501,40718,2.0,151719515.22297952
47.23357139381683,12.27202390736269,91.079560729954,1205,2289955,50612,2.0,103609695.36713408
85.00900751580804,30.77519590099975,93.6355129928798,3356,2259333,51960,2.0,98240677.53638875
94.6153821735962,69.17001544180447,14.216318156597069,2678,2401134,40107,0.0,143751576.67769337
54.94897734112585,25.297821171911938,33.84142725972741,2174,2651784,47180,0.0,149045323.9191809
22.502860445163687,44.52558264867897,15.41078440204092,3261,2707698,40360,1.0,181655809.1928232
33.84505918802364,55.18990109116425,0.7543306402229699,3251,2518732,45309,1.0,140016572.5944952
9.06105210069314,13.67461952724201,34.8909055076251,4749,2603094,41174,2.0,164572263.38639498
89.45909974536235,67.17278710023187,78.51775416958483,2866,2610741,38301,0.0,177957979.39748418
51.07208436944578,78.87465991895527,36.81720678566289,1854,2439697,39663,1.0,150067353.74679002
73.15649060570468,63.87941581630786,16.22775032560905,3256,2469599,40954,0.0,148921209.66577327
84.52945330707445,64.09423786044877,69.86409307478442,4475,2535156,46687,0.0,137661789.02474648
1.44724636689037,35.29536408027396,17.51604644427616,1626,2329325,41128,1.0,131923627.58930843
82.02793224029145,55.51299210415298,43.68067658231214,2881,2422023,41690,0.0,140709892.35759872
7.887389129563769,25.94574278144573,69.80538199595698,4352,2476941,43683,2.0,140449069.82900786
42.81296476878833,33.776786584113275,12.366001329372681,2009,2624718,39655,0.0,173727009.9445284
81.64075191520041,68.42317414621331,11.81727915659761,1710,2635916,43683,0.0,159056226.88224122
12.88606825729682,29.47404127129463,71.66800261226372,4362,2482286,45286,2.0,136062884.46009666
97.58912209179465,36.48661733652836,78.92728230372799,2234,2662800,44799,0.0,158273707.89173254
82.67201216360857,14.641834167345499,22.99401924191661,3486,2761235,39881,0.0,191179226.32415986
